date,temp_mean_c,temp_max_c,temp_min_c
2010-01-01,20.8,25.3,17.1
2010-01-02,23.3,28.0,18.7
2010-01-03,23.1,29.1,15.8
2010-01-04,23.6,28.7,17.6
2010-01-05,23.4,28.2,18.5
2010-01-06,22.4,26.6,19.3
2010-01-07,22.1,26.7,19.1
2010-01-08,23.1,28.1,18.7
2010-01-09,23.9,28.5,19.0
2010-01-10,23.7,28.8,18.5
2010-01-11,23.2,28.2,18.0
2010-01-12,23.9,28.3,19.3
2010-01-13,23.6,28.8,18.5
2010-01-14,23.5,28.0,20.0
2010-01-15,22.1,27.3,18.9
2010-01-16,23.1,27.4,20.2
2010-01-17,23.0,26.9,19.4
2010-01-18,23.5,28.1,18.0
2010-01-19,24.0,28.9,18.3
2010-01-20,23.9,28.3,19.7
2010-01-21,23.1,27.3,18.9
2010-01-22,22.4,27.2,19.0
2010-01-23,22.0,26.2,19.1
2010-01-24,21.9,27.0,18.2
2010-01-25,21.6,26.4,18.4
2010-01-26,21.2,24.7,18.9
2010-01-27,22.1,27.1,17.6
2010-01-28,22.8,26.5,19.5
2010-01-29,23.2,27.0,19.4
2010-01-30,23.6,28.0,19.6
2010-01-31,23.5,28.4,19.0
2010-02-01,23.8,28.6,19.5
2010-02-02,24.2,29.2,18.9
2010-02-03,24.2,29.0,18.7
2010-02-04,23.9,28.8,19.4
2010-02-05,23.7,29.1,18.3
2010-02-06,22.9,28.3,17.9
2010-02-07,22.6,27.6,18.3
2010-02-08,22.9,28.3,16.9
2010-02-09,22.9,27.8,18.3
2010-02-10,22.7,27.4,18.0
2010-02-11,23.8,29.1,18.9
2010-02-12,24.1,28.7,19.9
2010-02-13,24.1,29.4,19.2
2010-02-14,24.1,28.9,18.9
2010-02-15,24.7,29.9,19.3
2010-02-16,25.0,30.0,19.3
2010-02-17,24.8,30.2,19.2
2010-02-18,21.8,26.0,19.8
2010-02-19,22.4,27.8,19.6
2010-02-20,22.7,27.2,19.4
2010-02-21,23.4,27.8,18.7
2010-02-22,24.5,29.7,19.2
2010-02-23,24.6,29.6,19.7
2010-02-24,24.4,30.1,19.8
2010-02-25,23.1,28.4,19.9
2010-02-26,20.2,24.0,17.8
2010-02-27,20.4,24.2,17.9
2010-02-28,20.3,23.0,17.3
2010-03-01,18.8,20.1,17.2
2010-03-02,17.5,18.7,16.2
2010-03-03,18.6,20.2,17.3
2010-03-04,20.2,23.6,18.6
2010-03-05,21.4,24.9,19.4
2010-03-06,20.8,24.3,18.7
2010-03-07,21.4,25.3,18.4
2010-03-08,22.2,27.5,16.7
2010-03-09,22.8,27.4,18.8
2010-03-10,22.6,27.1,18.3
2010-03-11,22.6,27.4,18.0
2010-03-12,23.0,28.5,17.2
2010-03-13,23.5,29.0,18.7
2010-03-14,23.0,27.6,19.9
2010-03-15,22.3,27.1,19.4
2010-03-16,21.0,25.9,18.4
2010-03-17,20.5,24.6,18.1
2010-03-18,21.4,25.6,18.6
2010-03-19,21.5,25.6,18.5
2010-03-20,22.0,27.2,16.9
2010-03-21,21.9,26.3,18.0
2010-03-22,22.0,27.1,18.2
2010-03-23,22.3,27.2,18.2
2010-03-24,22.8,27.6,18.6
2010-03-25,22.7,26.9,18.1
2010-03-26,22.4,26.4,18.4
2010-03-27,22.6,27.2,19.2
2010-03-28,22.5,27.2,19.3
2010-03-29,22.7,27.6,17.9
2010-03-30,22.8,27.5,19.0
2010-03-31,21.8,25.7,19.3
2010-04-01,20.8,23.6,19.1
2010-04-02,21.4,24.6,18.6
2010-04-03,20.4,22.6,18.8
2010-04-04,20.2,22.7,18.3
2010-04-05,20.8,25.2,18.0
2010-04-06,19.1,23.5,15.8
2010-04-07,17.1,21.2,13.7
2010-04-08,16.2,20.8,11.2
2010-04-09,16.0,20.2,10.3
2010-04-10,16.7,21.6,12.3
2010-04-11,17.1,21.9,13.2
2010-04-12,17.6,21.7,14.2
2010-04-13,18.3,22.2,15.4
2010-04-14,18.5,23.7,14.6
2010-04-15,18.8,23.3,15.3
2010-04-16,19.2,25.3,13.5
2010-04-17,20.4,26.1,15.1
2010-04-18,20.2,25.2,16.2
2010-04-19,19.9,24.7,15.6
2010-04-20,20.3,26.1,13.1
2010-04-21,20.4,26.6,14.6
2010-04-22,21.1,25.9,15.4
2010-04-23,22.3,27.8,15.5
2010-04-24,22.8,27.5,18.4
2010-04-25,21.9,26.2,18.1
2010-04-26,20.7,26.5,15.2
2010-04-27,21.8,27.4,15.7
2010-04-28,21.3,25.4,18.2
2010-04-29,20.6,24.5,18.2
2010-04-30,18.7,21.6,16.8
2010-05-01,18.4,22.9,15.3
2010-05-02,18.0,23.4,14.3
2010-05-03,18.9,24.2,13.9
2010-05-04,19.2,24.6,13.1
2010-05-05,19.1,25.3,12.8
2010-05-06,20.0,25.9,14.2
2010-05-07,20.4,26.7,14.6
2010-05-08,20.8,27.0,14.3
2010-05-09,19.2,23.1,16.2
2010-05-10,16.3,18.8,14.2
2010-05-11,15.9,19.3,12.9
2010-05-12,14.9,17.6,11.0
2010-05-13,13.4,19.5,6.8
2010-05-14,15.3,22.2,7.1
2010-05-15,17.1,23.6,11.5
2010-05-16,18.0,24.7,9.8
2010-05-17,18.8,25.2,13.2
2010-05-18,18.8,24.6,14.4
2010-05-19,17.9,21.6,15.0
2010-05-20,17.2,21.0,12.8
2010-05-21,15.5,21.5,9.7
2010-05-22,15.6,22.2,9.7
2010-05-23,16.8,22.8,13.2
2010-05-24,18.6,24.1,14.3
2010-05-25,18.9,24.1,15.2
2010-05-26,18.4,24.2,12.8
2010-05-27,17.8,22.6,13.7
2010-05-28,16.5,19.9,12.7
2010-05-29,16.7,21.6,12.3
2010-05-30,17.7,22.7,11.8
2010-05-31,17.9,21.5,15.2
2010-06-01,15.9,20.7,11.7
2010-06-02,14.5,15.6,13.5
2010-06-03,15.8,19.1,13.1
2010-06-04,16.3,19.6,13.6
2010-06-05,15.8,17.9,13.7
2010-06-06,14.7,19.4,9.9
2010-06-07,13.9,21.5,6.6
2010-06-08,14.7,21.6,9.5
2010-06-09,15.2,20.7,11.0
2010-06-10,15.5,20.6,11.0
2010-06-11,16.4,20.6,13.1
2010-06-12,13.2,17.0,9.8
2010-06-13,11.9,17.9,6.6
2010-06-14,12.7,19.1,7.7
2010-06-15,13.7,20.7,5.9
2010-06-16,14.6,21.7,5.6
2010-06-17,16.1,23.5,10.3
2010-06-18,15.3,24.6,7.9
2010-06-19,15.9,23.8,7.9
2010-06-20,17.0,24.2,12.1
2010-06-21,17.3,25.1,9.6
2010-06-22,18.2,25.8,11.0
2010-06-23,17.2,20.3,14.5
2010-06-24,17.9,22.2,14.4
2010-06-25,16.4,22.7,11.1
2010-06-26,15.9,23.0,9.6
2010-06-27,15.5,21.7,10.5
2010-06-28,14.7,22.7,8.0
2010-06-29,15.7,23.1,9.4
2010-06-30,15.1,22.1,9.5
2010-07-01,14.7,22.4,7.6
2010-07-02,15.2,22.1,9.3
2010-07-03,15.1,21.8,9.9
2010-07-04,15.3,21.4,10.7
2010-07-05,16.3,22.3,10.5
2010-07-06,17.4,23.2,14.2
2010-07-07,15.7,22.2,8.0
2010-07-08,15.8,22.8,7.3
2010-07-09,16.6,22.9,10.7
2010-07-10,18.0,24.1,12.9
2010-07-11,17.8,22.1,14.7
2010-07-12,18.7,24.0,14.3
2010-07-13,18.8,24.5,14.2
2010-07-14,18.9,24.1,14.4
2010-07-15,17.9,21.8,15.2
2010-07-16,18.4,21.9,16.2
2010-07-17,18.3,22.3,15.6
2010-07-18,17.5,20.8,14.4
2010-07-19,17.8,21.5,14.5
2010-07-20,18.0,24.1,11.2
2010-07-21,18.4,24.7,12.2
2010-07-22,17.6,24.7,10.7
2010-07-23,18.7,26.0,10.6
2010-07-24,18.0,23.2,14.5
2010-07-25,16.2,21.1,11.7
2010-07-26,17.0,23.0,9.9
2010-07-27,18.0,23.5,13.7
2010-07-28,17.8,22.0,14.5
2010-07-29,17.5,23.4,13.2
2010-07-30,17.1,23.4,10.9
2010-07-31,16.9,23.6,9.6
2010-08-01,17.9,25.6,10.5
2010-08-02,18.7,25.7,13.3
2010-08-03,18.1,24.8,11.1
2010-08-04,18.0,23.7,13.7
2010-08-05,18.7,24.5,13.1
2010-08-06,17.2,23.6,12.8
2010-08-07,16.9,24.2,11.0
2010-08-08,18.5,26.5,10.9
2010-08-09,20.0,27.0,14.3
2010-08-10,18.0,24.6,12.9
2010-08-11,17.0,21.0,14.2
2010-08-12,17.0,23.2,11.8
2010-08-13,18.1,25.7,10.0
2010-08-14,19.7,26.7,13.2
2010-08-15,16.0,21.0,11.8
2010-08-16,13.1,19.0,8.0
2010-08-17,12.6,18.5,8.0
2010-08-18,13.4,21.0,7.3
2010-08-19,14.2,22.2,7.2
2010-08-20,15.7,23.4,8.1
2010-08-21,17.2,25.9,8.0
2010-08-22,18.4,26.2,10.6
2010-08-23,18.4,26.3,9.7
2010-08-24,18.3,26.9,9.8
2010-08-25,19.1,27.8,10.3
2010-08-26,19.6,27.8,10.2
2010-08-27,20.1,28.3,10.4
2010-08-28,21.1,28.5,13.3
2010-08-29,21.5,28.6,14.4
2010-08-30,21.7,29.1,14.1
2010-08-31,20.3,26.4,14.9
2010-09-01,19.6,26.4,13.7
2010-09-02,19.9,26.6,11.1
2010-09-03,20.4,28.7,11.6
2010-09-04,20.7,28.7,12.6
2010-09-05,22.4,30.6,13.8
2010-09-06,19.5,25.7,14.7
2010-09-07,19.5,26.6,14.3
2010-09-08,18.3,24.9,14.6
2010-09-09,17.5,23.6,12.3
2010-09-10,17.7,24.2,12.8
2010-09-11,17.6,25.2,11.1
2010-09-12,19.3,27.2,10.2
2010-09-13,20.0,28.0,11.6
2010-09-14,21.2,29.5,12.0
2010-09-15,22.9,31.0,13.2
2010-09-16,23.0,29.6,16.8
2010-09-17,24.1,31.3,16.3
2010-09-18,22.5,30.3,16.6
2010-09-19,17.5,21.7,14.6
2010-09-20,19.9,27.3,13.4
2010-09-21,21.5,27.5,15.4
2010-09-22,22.4,29.2,15.3
2010-09-23,23.1,29.7,15.4
2010-09-24,22.8,29.2,15.8
2010-09-25,21.9,27.5,16.1
2010-09-26,22.8,30.6,17.5
2010-09-27,20.1,26.0,16.8
2010-09-28,19.0,23.0,16.6
2010-09-29,20.5,25.5,16.2
2010-09-30,20.9,25.5,18.1
2010-10-01,22.4,28.7,17.5
2010-10-02,22.6,28.6,18.0
2010-10-03,19.9,24.0,15.6
2010-10-04,20.4,26.0,15.4
2010-10-05,21.4,27.1,16.6
2010-10-06,22.3,28.7,17.5
2010-10-07,21.8,25.5,18.4
2010-10-08,22.0,27.4,18.3
2010-10-09,19.2,25.3,13.5
2010-10-10,17.7,23.7,12.0
2010-10-11,17.9,21.7,14.2
2010-10-12,17.4,23.5,12.6
2010-10-13,16.8,23.0,10.9
2010-10-14,20.5,27.5,13.9
2010-10-15,21.8,27.8,17.2
2010-10-16,22.1,27.4,17.2
2010-10-17,22.0,27.4,17.8
2010-10-18,21.1,25.4,18.7
2010-10-19,20.1,25.1,15.9
2010-10-20,19.6,26.2,13.6
2010-10-21,21.3,27.6,15.6
2010-10-22,22.4,28.9,15.6
2010-10-23,22.5,28.0,18.1
2010-10-24,21.4,25.7,18.7
2010-10-25,21.7,27.2,17.7
2010-10-26,20.3,25.3,17.3
2010-10-27,20.0,25.4,16.2
2010-10-28,20.3,26.9,13.6
2010-10-29,22.5,29.1,15.4
2010-10-30,23.4,30.6,19.1
2010-10-31,21.9,26.5,19.2
2010-11-01,20.2,23.0,18.5
2010-11-02,19.6,22.3,17.3
2010-11-03,19.8,24.7,16.7
2010-11-04,20.7,25.9,15.9
2010-11-05,21.3,26.1,16.2
2010-11-06,19.3,21.4,18.0
2010-11-07,21.5,26.5,16.9
2010-11-08,21.7,27.1,18.9
2010-11-09,21.6,26.7,17.5
2010-11-10,20.8,25.9,18.0
2010-11-11,18.2,20.1,16.5
2010-11-12,19.1,24.6,16.2
2010-11-13,17.5,21.6,14.8
2010-11-14,16.7,18.9,15.2
2010-11-15,17.9,22.8,15.0
2010-11-16,18.4,22.2,16.1
2010-11-17,19.2,22.8,16.9
2010-11-18,20.5,25.7,16.4
2010-11-19,21.8,27.9,15.0
2010-11-20,22.8,30.2,14.9
2010-11-21,22.1,27.0,18.4
2010-11-22,20.2,23.7,18.3
2010-11-23,21.3,25.6,18.3
2010-11-24,22.0,26.7,18.6
2010-11-25,22.6,27.6,18.5
2010-11-26,21.8,26.8,18.5
2010-11-27,22.3,27.2,16.8
2010-11-28,22.6,27.0,19.0
2010-11-29,22.9,27.6,19.2
2010-11-30,22.6,26.9,18.4
2010-12-01,21.2,23.9,19.4
2010-12-02,21.8,26.1,19.0
2010-12-03,22.5,26.9,19.1
2010-12-04,23.1,28.5,18.6
2010-12-05,23.3,27.6,19.8
2010-12-06,22.9,27.6,19.5
2010-12-07,22.5,26.5,19.7
2010-12-08,23.1,29.0,18.1
2010-12-09,23.5,28.2,19.3
2010-12-10,22.4,26.3,18.5
2010-12-11,23.3,27.9,18.6
2010-12-12,24.3,29.4,19.3
2010-12-13,24.7,30.1,20.5
2010-12-14,22.9,26.3,20.1
2010-12-15,20.8,24.2,19.1
2010-12-16,21.8,25.9,19.1
2010-12-17,22.9,27.4,18.0
2010-12-18,22.2,27.0,17.9
2010-12-19,22.2,27.2,18.1
2010-12-20,23.5,28.8,18.2
2010-12-21,24.4,29.8,17.7
2010-12-22,24.1,29.2,19.2
2010-12-23,22.4,27.3,19.0
2010-12-24,21.1,25.0,18.9
2010-12-25,22.2,26.4,18.9
2010-12-26,21.8,25.8,18.9
2010-12-27,21.3,24.2,19.4
2010-12-28,21.0,25.3,19.3
2010-12-29,21.9,26.5,18.1
2010-12-30,20.7,23.9,18.0
2010-12-31,19.8,23.7,17.3
2011-01-01,19.5,20.7,18.1
2011-01-02,19.4,21.9,17.9
2011-01-03,19.5,21.7,18.0
2011-01-04,19.6,21.6,18.8
2011-01-05,20.5,23.2,18.6
2011-01-06,21.2,25.8,17.4
2011-01-07,21.6,25.2,18.1
2011-01-08,22.0,25.4,18.3
2011-01-09,22.2,27.5,16.2
2011-01-10,22.6,26.8,17.3
2011-01-11,20.9,24.4,19.2
2011-01-12,21.4,24.5,19.3
2011-01-13,20.6,23.5,19.2
2011-01-14,20.7,22.7,19.3
2011-01-15,21.9,26.5,19.0
2011-01-16,22.0,26.2,19.3
2011-01-17,23.0,28.6,18.4
2011-01-18,23.3,27.8,19.9
2011-01-19,22.9,27.4,19.3
2011-01-20,24.1,29.2,18.2
2011-01-21,23.8,28.6,18.9
2011-01-22,23.3,28.1,19.9
2011-01-23,23.0,28.1,18.8
2011-01-24,23.3,27.9,19.1
2011-01-25,22.5,27.3,17.8
2011-01-26,22.4,26.9,17.1
2011-01-27,23.3,28.2,18.7
2011-01-28,23.8,28.6,19.1
2011-01-29,23.9,28.8,18.4
2011-01-30,25.0,30.1,19.9
2011-01-31,24.4,29.4,20.3
2011-02-01,22.8,27.4,19.1
2011-02-02,23.6,28.4,18.9
2011-02-03,23.9,28.6,19.3
2011-02-04,24.0,28.9,18.9
2011-02-05,23.7,29.5,16.8
2011-02-06,24.0,28.9,17.8
2011-02-07,24.4,29.3,19.2
2011-02-08,24.1,29.5,18.6
2011-02-09,23.9,28.9,17.7
2011-02-10,24.6,30.1,18.1
2011-02-11,24.6,28.9,18.7
2011-02-12,23.6,28.8,19.9
2011-02-13,24.1,29.3,18.8
2011-02-14,23.6,28.4,20.2
2011-02-15,23.3,27.7,19.3
2011-02-16,23.9,28.0,20.1
2011-02-17,23.1,27.0,20.0
2011-02-18,23.4,28.4,18.6
2011-02-19,23.1,27.4,18.2
2011-02-20,23.4,29.0,19.0
2011-02-21,23.3,29.0,18.9
2011-02-22,23.8,29.4,18.3
2011-02-23,23.2,28.9,18.3
2011-02-24,23.5,28.6,19.0
2011-02-25,24.0,28.3,20.2
2011-02-26,23.2,27.6,19.7
2011-02-27,23.1,28.5,19.4
2011-02-28,22.5,26.5,19.4
2011-03-01,21.7,25.4,19.4
2011-03-02,19.8,22.0,18.4
2011-03-03,18.6,19.6,17.7
2011-03-04,18.4,19.8,17.3
2011-03-05,18.1,19.3,17.0
2011-03-06,17.9,19.3,17.1
2011-03-07,17.7,19.2,16.7
2011-03-08,19.4,23.3,17.4
2011-03-09,20.5,24.2,17.6
2011-03-10,21.5,26.2,18.2
2011-03-11,22.4,26.2,19.5
2011-03-12,21.8,25.5,19.6
2011-03-13,21.0,24.4,19.2
2011-03-14,21.7,26.3,17.8
2011-03-15,21.9,26.4,18.5
2011-03-16,21.6,24.8,18.7
2011-03-17,21.7,24.5,19.1
2011-03-18,21.8,25.3,19.1
2011-03-19,22.0,26.8,18.5
2011-03-20,21.0,24.9,18.0
2011-03-21,20.9,24.9,18.1
2011-03-22,20.1,23.0,18.0
2011-03-23,20.8,24.8,17.7
2011-03-24,21.0,25.3,18.5
2011-03-25,21.7,27.0,16.1
2011-03-26,22.6,27.2,18.2
2011-03-27,22.3,27.9,18.4
2011-03-28,22.9,27.6,18.8
2011-03-29,22.8,26.6,19.0
2011-03-30,22.0,26.6,19.0
2011-03-31,21.5,26.0,17.9
2011-04-01,21.9,26.6,17.9
2011-04-02,21.9,26.1,18.8
2011-04-03,21.0,25.5,18.3
2011-04-04,20.3,24.3,18.1
2011-04-05,20.0,24.1,17.6
2011-04-06,20.8,25.6,16.3
2011-04-07,20.2,24.7,16.5
2011-04-08,19.9,24.4,16.2
2011-04-09,19.7,24.7,15.7
2011-04-10,19.4,24.0,16.1
2011-04-11,20.0,25.3,14.8
2011-04-12,20.9,26.4,15.4
2011-04-13,21.1,25.8,17.5
2011-04-14,21.6,26.7,16.1
2011-04-15,21.6,26.8,16.7
2011-04-16,20.6,26.2,15.8
2011-04-17,20.9,26.3,16.6
2011-04-18,21.2,25.9,17.6
2011-04-19,20.9,25.7,16.9
2011-04-20,20.4,24.3,18.0
2011-04-21,19.9,25.1,15.6
2011-04-22,19.9,25.7,14.3
2011-04-23,20.6,25.5,15.4
2011-04-24,20.8,26.1,15.1
2011-04-25,20.5,25.0,17.4
2011-04-26,18.2,20.7,16.1
2011-04-27,17.7,20.5,15.7
2011-04-28,17.8,22.6,14.7
2011-04-29,18.6,22.3,16.1
2011-04-30,19.3,24.7,13.4
2011-05-01,19.4,24.5,14.2
2011-05-02,20.0,25.2,14.9
2011-05-03,19.4,23.5,14.7
2011-05-04,19.2,23.7,16.4
2011-05-05,20.3,24.8,16.2
2011-05-06,20.5,25.5,15.3
2011-05-07,19.2,24.4,14.0
2011-05-08,18.8,24.4,14.3
2011-05-09,19.3,25.2,13.1
2011-05-10,18.9,23.0,15.0
2011-05-11,19.1,22.4,16.4
2011-05-12,18.9,24.3,13.4
2011-05-13,18.8,22.6,15.9
2011-05-14,17.9,21.4,14.7
2011-05-15,18.3,23.2,13.9
2011-05-16,16.8,21.4,12.9
2011-05-17,15.1,20.6,9.7
2011-05-18,14.9,19.9,10.4
2011-05-19,15.6,20.3,11.4
2011-05-20,16.3,20.5,12.8
2011-05-21,16.2,20.0,13.6
2011-05-22,16.0,20.9,13.0
2011-05-23,15.3,21.1,10.8
2011-05-24,15.5,22.4,8.5
2011-05-25,16.3,22.7,10.4
2011-05-26,16.9,23.1,9.6
2011-05-27,17.2,22.4,12.0
2011-05-28,16.5,20.1,13.6
2011-05-29,16.2,21.0,12.8
2011-05-30,16.1,21.7,11.5
2011-05-31,17.0,22.7,11.4
2011-06-01,18.1,22.9,13.2
2011-06-02,18.5,23.4,14.3
2011-06-03,19.1,24.0,15.0
2011-06-04,18.0,22.9,13.2
2011-06-05,14.7,19.7,11.2
2011-06-06,14.4,21.8,8.3
2011-06-07,16.9,22.7,10.1
2011-06-08,17.2,21.1,13.7
2011-06-09,15.8,24.5,7.6
2011-06-10,16.5,20.5,13.8
2011-06-11,14.9,19.7,11.1
2011-06-12,15.6,20.3,11.3
2011-06-13,15.7,21.2,10.3
2011-06-14,14.9,21.2,8.5
2011-06-15,14.5,19.4,11.3
2011-06-16,14.3,18.6,11.2
2011-06-17,15.6,20.6,11.8
2011-06-18,15.3,21.8,10.0
2011-06-19,15.2,22.4,8.5
2011-06-20,16.9,23.0,9.7
2011-06-21,17.1,23.6,10.4
2011-06-22,17.2,24.4,9.8
2011-06-23,16.6,22.7,11.7
2011-06-24,16.0,22.6,11.7
2011-06-25,17.0,22.9,11.1
2011-06-26,17.6,23.8,10.9
2011-06-27,16.1,18.9,12.3
2011-06-28,13.7,20.7,7.2
2011-06-29,16.7,22.2,13.1
2011-06-30,17.3,24.3,10.9
2011-07-01,16.8,23.8,10.3
2011-07-02,16.8,24.2,11.7
2011-07-03,17.1,24.6,10.0
2011-07-04,18.1,23.4,14.3
2011-07-05,16.8,22.8,12.5
2011-07-06,16.3,23.0,10.4
2011-07-07,16.2,21.7,11.2
2011-07-08,14.3,20.2,9.2
2011-07-09,14.6,21.8,8.2
2011-07-10,15.6,22.4,9.6
2011-07-11,16.6,23.7,8.2
2011-07-12,15.5,23.6,8.1
2011-07-13,15.6,22.5,7.6
2011-07-14,15.8,22.8,8.0
2011-07-15,15.4,23.0,7.8
2011-07-16,16.2,23.9,7.4
2011-07-17,17.3,24.8,9.7
2011-07-18,18.2,25.5,10.9
2011-07-19,19.8,26.0,12.8
2011-07-20,19.9,25.6,14.7
2011-07-21,17.8,23.9,11.8
2011-07-22,18.4,25.6,10.7
2011-07-23,17.2,19.9,15.1
2011-07-24,16.5,20.8,13.8
2011-07-25,16.0,21.1,12.6
2011-07-26,15.8,19.9,12.4
2011-07-27,16.7,22.6,9.2
2011-07-28,17.9,22.9,14.1
2011-07-29,17.4,24.1,10.9
2011-07-30,18.9,25.8,12.0
2011-07-31,19.9,26.7,13.0
2011-08-01,20.7,27.3,14.4
2011-08-02,19.6,24.7,15.3
2011-08-03,18.7,24.5,13.9
2011-08-04,13.9,19.2,8.2
2011-08-05,14.9,24.0,6.1
2011-08-06,19.2,25.8,12.4
2011-08-07,20.3,27.3,12.8
2011-08-08,20.9,27.5,13.7
2011-08-09,21.5,28.3,14.6
2011-08-10,20.4,26.4,14.8
2011-08-11,17.5,22.1,14.4
2011-08-12,17.9,25.0,11.7
2011-08-13,19.1,27.4,10.7
2011-08-14,19.8,28.3,10.6
2011-08-15,19.4,25.8,14.7
2011-08-16,18.2,25.5,12.1
2011-08-17,18.7,25.7,10.0
2011-08-18,19.0,27.0,10.5
2011-08-19,20.4,27.4,14.3
2011-08-20,22.1,28.2,16.1
2011-08-21,17.6,21.4,13.5
2011-08-22,16.7,22.2,13.1
2011-08-23,18.8,24.7,13.4
2011-08-24,20.2,26.8,12.4
2011-08-25,20.1,25.2,15.8
2011-08-26,20.6,26.7,14.1
2011-08-27,20.5,26.0,15.9
2011-08-28,20.5,27.5,13.7
2011-08-29,21.2,28.5,13.6
2011-08-30,21.5,29.3,12.9
2011-08-31,21.3,30.8,13.8
2011-09-01,17.7,23.8,13.4
2011-09-02,15.6,22.9,10.2
2011-09-03,15.2,23.5,7.6
2011-09-04,17.6,27.0,7.7
2011-09-05,19.6,28.5,9.6
2011-09-06,21.2,30.3,9.9
2011-09-07,21.9,29.8,14.6
2011-09-08,22.5,30.2,14.1
2011-09-09,24.2,31.1,17.3
2011-09-10,24.2,31.8,14.8
2011-09-11,22.4,28.0,19.1
2011-09-12,19.3,23.6,15.7
2011-09-13,21.4,27.7,15.5
2011-09-14,20.8,27.1,16.8
2011-09-15,18.7,23.0,16.1
2011-09-16,16.9,20.5,14.5
2011-09-17,17.4,23.9,12.0
2011-09-18,17.3,24.0,12.1
2011-09-19,17.6,24.6,11.4
2011-09-20,18.7,26.2,10.1
2011-09-21,20.6,28.5,11.1
2011-09-22,22.2,29.1,15.0
2011-09-23,23.7,30.5,16.4
2011-09-24,21.6,25.5,17.0
2011-09-25,18.1,24.3,14.4
2011-09-26,18.8,25.7,13.2
2011-09-27,20.1,27.6,11.8
2011-09-28,22.2,29.3,15.0
2011-09-29,22.8,29.9,15.7
2011-09-30,24.2,31.7,15.5
2011-10-01,25.5,32.3,17.5
2011-10-02,25.3,31.4,18.3
2011-10-03,20.6,24.9,17.2
2011-10-04,20.5,26.3,16.2
2011-10-05,18.1,20.9,15.9
2011-10-06,19.8,25.5,14.5
2011-10-07,21.6,27.6,14.9
2011-10-08,22.4,27.2,17.1
2011-10-09,22.3,29.3,16.1
2011-10-10,22.6,27.7,18.1
2011-10-11,22.1,27.4,17.9
2011-10-12,22.3,26.8,18.3
2011-10-13,21.0,24.8,18.9
2011-10-14,20.0,22.8,18.4
2011-10-15,21.1,25.6,18.2
2011-10-16,21.1,25.2,18.9
2011-10-17,19.2,23.0,16.2
2011-10-18,17.9,22.1,14.5
2011-10-19,16.7,21.8,12.5
2011-10-20,17.2,21.5,13.9
2011-10-21,16.9,21.4,12.9
2011-10-22,15.9,18.7,13.7
2011-10-23,17.4,21.4,14.7
2011-10-24,19.1,24.5,13.5
2011-10-25,20.1,25.0,14.1
2011-10-26,21.0,26.1,17.8
2011-10-27,21.3,27.0,16.4
2011-10-28,22.1,29.0,16.1
2011-10-29,22.7,29.0,18.2
2011-10-30,19.5,22.3,17.8
2011-10-31,16.1,18.2,13.6
2011-11-01,15.5,19.8,12.1
2011-11-02,15.8,21.7,10.4
2011-11-03,16.9,22.5,11.6
2011-11-04,17.8,23.2,12.7
2011-11-05,19.4,25.7,12.8
2011-11-06,20.5,26.3,14.3
2011-11-07,19.1,23.3,16.2
2011-11-08,19.9,25.4,13.9
2011-11-09,21.2,25.7,16.6
2011-11-10,21.5,27.1,15.2
2011-11-11,22.2,27.0,17.0
2011-11-12,22.0,28.2,18.5
2011-11-13,20.7,25.1,17.5
2011-11-14,20.7,26.0,17.4
2011-11-15,19.6,23.4,18.0
2011-11-16,20.3,24.7,16.7
2011-11-17,19.3,23.9,15.0
2011-11-18,18.5,22.8,15.3
2011-11-19,17.6,21.2,15.6
2011-11-20,18.7,23.3,14.2
2011-11-21,19.8,24.1,16.5
2011-11-22,21.1,25.7,17.1
2011-11-23,21.3,26.0,17.4
2011-11-24,21.3,26.0,16.2
2011-11-25,22.1,26.2,18.0
2011-11-26,20.3,23.6,18.3
2011-11-27,18.7,21.4,16.9
2011-11-28,19.0,23.3,16.8
2011-11-29,18.9,23.1,16.8
2011-11-30,20.4,25.4,16.4
2011-12-01,20.8,25.6,17.8
2011-12-02,20.4,25.7,17.0
2011-12-03,20.0,24.5,16.5
2011-12-04,20.2,24.6,17.0
2011-12-05,20.9,25.8,17.6
2011-12-06,20.9,25.0,17.3
2011-12-07,20.2,22.6,18.4
2011-12-08,21.1,25.5,18.1
2011-12-09,20.1,23.0,18.4
2011-12-10,19.5,21.9,17.1
2011-12-11,20.3,24.9,16.5
2011-12-12,21.0,25.8,17.0
2011-12-13,21.8,26.0,18.2
2011-12-14,21.4,25.5,17.9
2011-12-15,19.2,21.0,18.1
2011-12-16,20.3,25.1,18.2
2011-12-17,21.3,25.6,18.4
2011-12-18,20.0,23.1,18.3
2011-12-19,20.4,24.1,18.4
2011-12-20,21.9,27.0,18.2
2011-12-21,21.3,27.5,16.6
2011-12-22,21.1,26.5,16.1
2011-12-23,21.3,26.6,15.3
2011-12-24,22.6,27.5,18.2
2011-12-25,22.3,27.5,17.9
2011-12-26,20.5,24.3,18.1
2011-12-27,20.5,25.1,17.3
2011-12-28,20.7,25.3,18.5
2011-12-29,20.7,25.0,18.2
2011-12-30,21.2,25.0,18.4
2011-12-31,20.2,23.2,18.6
2012-01-01,19.9,22.7,18.4
2012-01-02,19.6,21.3,18.6
2012-01-03,21.4,26.1,17.9
2012-01-04,20.8,26.0,17.1
2012-01-05,21.3,26.7,17.8
